query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	2.01355789845037e-10	136	224	17	0.0758928571428571	0.125	GO:0030168	GO:BP	platelet activation	21017	6695	GO:0001775,GO:0007596
query_1	TRUE	1.09723113882046e-08	228	224	19	0.0848214285714286	0.0833333333333333	GO:0007596	GO:BP	blood coagulation	21017	3055	GO:0007599,GO:0042060,GO:0050817
query_1	TRUE	1.60830821028391e-08	233	224	19	0.0848214285714286	0.0815450643776824	GO:0050817	GO:BP	coagulation	21017	13279	GO:0032501
query_1	TRUE	1.86910409361852e-08	235	224	19	0.0848214285714286	0.0808510638297872	GO:0007599	GO:BP	hemostasis	21017	3058	GO:0050878
query_1	TRUE	3.67105644444825e-07	719	224	30	0.133928571428571	0.0417246175243394	GO:0030036	GO:BP	actin cytoskeleton organization	21017	6660	GO:0007010,GO:0030029
query_1	TRUE	4.93576420430269e-07	3876	224	81	0.361607142857143	0.0208978328173375	GO:0006950	GO:BP	response to stress	21017	2582	GO:0050896
query_1	TRUE	5.14494806747004e-07	430	224	23	0.102678571428571	0.0534883720930233	GO:0042060	GO:BP	wound healing	21017	9947	GO:0009611
query_1	TRUE	1.1663508170589e-06	371	224	21	0.09375	0.0566037735849057	GO:0050878	GO:BP	regulation of body fluid levels	21017	13323	GO:0065008
query_1	TRUE	5.41847914908135e-06	806	224	30	0.133928571428571	0.0372208436724566	GO:0030029	GO:BP	actin filament-based process	21017	6653	GO:0009987
query_1	TRUE	1.27649568102984e-05	74	224	10	0.0446428571428571	0.135135135135135	GO:0070527	GO:BP	platelet aggregation	21017	16166	GO:0030168,GO:0034109
query_1	TRUE	1.9260828777393e-05	564	224	24	0.107142857142857	0.0425531914893617	GO:0009611	GO:BP	response to wounding	21017	3539	GO:0006950
query_1	TRUE	1.98444655149301e-05	8993	224	138	0.616071428571429	0.0153452685421995	GO:0050896	GO:BP	response to stimulus	21017	13339	GO:0008150
query_1	TRUE	4.41805888034076e-05	1098	224	34	0.151785714285714	0.0309653916211293	GO:0001775	GO:BP	cell activation	21017	440	GO:0009987,GO:0032501
query_1	TRUE	0.000153896204346612	52	224	8	0.0357142857142857	0.153846153846154	GO:0010543	GO:BP	regulation of platelet activation	21017	4202	GO:0030168,GO:0050865
query_1	TRUE	0.000199186153632391	98	224	10	0.0446428571428571	0.102040816326531	GO:0034109	GO:BP	homotypic cell-cell adhesion	21017	8417	GO:0098609
query_1	TRUE	0.00051371506829702	1517	224	39	0.174107142857143	0.025708635464733	GO:0007010	GO:BP	cytoskeleton organization	21017	2622	GO:0006996
query_1	TRUE	0.000535185278127964	7320	224	115	0.513392857142857	0.0157103825136612	GO:0051716	GO:BP	cellular response to stimulus	21017	13909	GO:0009987,GO:0050896
query_1	TRUE	0.00189485957906912	3625	224	68	0.303571428571429	0.0187586206896552	GO:0051641	GO:BP	cellular localization	21017	13854	GO:0009987,GO:0051179
query_1	TRUE	0.00190987612146505	5521	224	92	0.410714285714286	0.016663647889875	GO:0051179	GO:BP	localization	21017	13558	GO:0008150
query_1	TRUE	0.00233100478801192	3570	224	67	0.299107142857143	0.0187675070028011	GO:0006996	GO:BP	organelle organization	21017	2611	GO:0016043
query_1	TRUE	0.00248894007310441	3	224	3	0.0133928571428571	1	GO:0010266	GO:BP	response to vitamin B1	21017	4036	GO:0014070,GO:0033273,GO:0097305,GO:1901698
query_1	TRUE	0.0027319327902441	846	224	26	0.116071428571429	0.0307328605200946	GO:0097435	GO:BP	supramolecular fiber organization	21017	18657	GO:0016043
query_1	TRUE	0.0055824772046048	464	224	18	0.0803571428571429	0.0387931034482759	GO:0007015	GO:BP	actin filament organization	21017	2624	GO:0030036,GO:0097435
query_1	TRUE	0.00599284184102099	2847	224	56	0.25	0.019669827889006	GO:0065008	GO:BP	regulation of biological quality	21017	15891	GO:0065007
query_1	TRUE	0.00788377961910918	23	224	5	0.0223214285714286	0.217391304347826	GO:0046597	GO:BP	negative regulation of viral entry into host cell	21017	12247	GO:0046596,GO:0046718,GO:1903901
query_1	TRUE	0.0096242829629659	1975	224	43	0.191964285714286	0.0217721518987342	GO:0051246	GO:BP	regulation of protein metabolic process	21017	13593	GO:0019538,GO:0060255,GO:0080090
query_1	TRUE	0.00987684872343841	63	224	7	0.03125	0.111111111111111	GO:0070613	GO:BP	regulation of protein processing	21017	16212	GO:0016485,GO:0030162,GO:1903317
query_1	TRUE	0.0102130884414699	5979	224	95	0.424107142857143	0.0158889446395718	GO:0007165	GO:BP	signal transduction	21017	2729	GO:0007154,GO:0009987,GO:0023052,GO:0050794,GO:0051716
query_1	TRUE	0.0116282885402766	1152	224	30	0.133928571428571	0.0260416666666667	GO:0051247	GO:BP	positive regulation of protein metabolic process	21017	13594	GO:0010604,GO:0019538,GO:0051246
query_1	TRUE	0.0122059785402587	65	224	7	0.03125	0.107692307692308	GO:0030219	GO:BP	megakaryocyte differentiation	21017	6727	GO:0030099
query_1	TRUE	0.0124074005367398	226	224	12	0.0535714285714286	0.0530973451327434	GO:0051651	GO:BP	maintenance of location in cell	21017	13864	GO:0009987,GO:0051235,GO:0051641
query_1	TRUE	0.0141475968542653	2928	224	56	0.25	0.0191256830601093	GO:0051239	GO:BP	regulation of multicellular organismal process	21017	13589	GO:0032501,GO:0050789
query_1	TRUE	0.0147801595119296	7234	224	109	0.486607142857143	0.0150677356925629	GO:0032501	GO:BP	multicellular organismal process	21017	7611	GO:0008150
query_1	TRUE	0.0149745459853958	67	224	7	0.03125	0.104477611940299	GO:1903317	GO:BP	regulation of protein maturation	21017	22901	GO:0010468,GO:0051246,GO:0051604
query_1	TRUE	0.0195322188715527	4341	224	74	0.330357142857143	0.0170467634185671	GO:0006810	GO:BP	transport	21017	2490	GO:0051234
query_1	TRUE	0.0222005680087361	616	224	20	0.0892857142857143	0.0324675324675325	GO:0050865	GO:BP	regulation of cell activation	21017	13313	GO:0001775,GO:0050794,GO:0051239
query_1	TRUE	0.0235080670242906	1511	224	35	0.15625	0.0231634679020516	GO:0007155	GO:BP	cell adhesion	21017	2719	GO:0009987
query_1	TRUE	0.0264109062290516	29	224	5	0.0223214285714286	0.172413793103448	GO:1903901	GO:BP	negative regulation of viral life cycle	21017	23368	GO:0019058,GO:0048525,GO:1903900
query_1	TRUE	0.0310651468223023	6471	224	99	0.441964285714286	0.0152990264255911	GO:0023052	GO:BP	signaling	21017	6640	GO:0050789
query_1	TRUE	0.0336371454524445	5886	224	92	0.410714285714286	0.0156303092082909	GO:0048522	GO:BP	positive regulation of cellular process	21017	12805	GO:0009987,GO:0048518,GO:0050794
query_1	TRUE	0.0360144506226241	6235	224	96	0.428571428571429	0.0153969526864475	GO:0048518	GO:BP	positive regulation of biological process	21017	12801	GO:0008150,GO:0050789
query_1	TRUE	0.040034355596155	1682	224	37	0.165178571428571	0.0219976218787158	GO:0042127	GO:BP	regulation of cell population proliferation	21017	9981	GO:0008283,GO:0050794
query_1	TRUE	0.0411911973451032	140	224	9	0.0401785714285714	0.0642857142857143	GO:0008360	GO:BP	regulation of cell shape	21017	3179	GO:0022604,GO:0065008
query_1	TRUE	0.0430735971536846	16	224	4	0.0178571428571429	0.25	GO:0072378	GO:BP	blood coagulation, fibrin clot formation	21017	17375	GO:0007596,GO:0072376
query_1	TRUE	0.0431839590171496	2453	224	48	0.214285714285714	0.0195678760701182	GO:0050793	GO:BP	regulation of developmental process	21017	13261	GO:0032502,GO:0050789
query_1	FALSE	0.0534118805145255	4869	224	79	0.352678571428571	0.0162250975559663	GO:0051234	GO:BP	establishment of localization	21017	13584	GO:0051179
query_1	FALSE	0.0558570201274215	17	224	4	0.0178571428571429	0.235294117647059	GO:0005980	GO:BP	glycogen catabolic process	21017	1855	GO:0005977,GO:0009251
query_1	FALSE	0.0668387285023826	6496	224	98	0.4375	0.0150862068965517	GO:0007154	GO:BP	cell communication	21017	2718	GO:0009987
query_1	FALSE	0.0712171289699462	18	224	4	0.0178571428571429	0.222222222222222	GO:0009251	GO:BP	glucan catabolic process	21017	3416	GO:0000272,GO:0044042
query_1	FALSE	0.0712171289699462	18	224	4	0.0178571428571429	0.222222222222222	GO:1903729	GO:BP	regulation of plasma membrane organization	21017	23241	GO:0007009,GO:0051128
query_1	FALSE	0.0843495710255737	2738	224	51	0.227678571428571	0.0186267348429511	GO:0008104	GO:BP	protein localization	21017	3123	GO:0070727
query_1	FALSE	0.0843987870991397	7	224	3	0.0133928571428571	0.428571428571429	GO:1905684	GO:BP	regulation of plasma membrane repair	21017	24828	GO:0001778,GO:1903729
query_1	FALSE	0.0894561518742074	19	224	4	0.0178571428571429	0.210526315789474	GO:0072376	GO:BP	protein activation cascade	21017	17373	GO:0051604
