query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	0.00184206242694795	3129	199	56	0.281407035175879	0.0178970917225951	GO:0043412	GO:BP	macromolecule modification	21017	10679	GO:0043170
query_1	TRUE	0.00533512445562241	3570	199	60	0.301507537688442	0.0168067226890756	GO:0006996	GO:BP	organelle organization	21017	2611	GO:0016043
query_1	TRUE	0.00637002232092724	4813	199	74	0.371859296482412	0.0153750259713277	GO:0019538	GO:BP	protein metabolic process	21017	5872	GO:0043170,GO:0044238
query_1	TRUE	0.00789487706140692	2947	199	52	0.261306532663317	0.0176450627757041	GO:0036211	GO:BP	protein modification process	21017	9496	GO:0019538,GO:0043412
query_1	TRUE	0.0154136760951945	3349	199	56	0.281407035175879	0.0167214093759331	GO:0010604	GO:BP	positive regulation of macromolecule metabolic process	21017	4251	GO:0009893,GO:0043170,GO:0060255
query_1	FALSE	0.0710675069880328	2604	199	45	0.226130653266332	0.0172811059907834	GO:0010557	GO:BP	positive regulation of macromolecule biosynthetic process	21017	4210	GO:0009059,GO:0009891,GO:0010556,GO:0010604
query_1	FALSE	0.154093907583269	334	199	12	0.0603015075376884	0.0359281437125748	GO:0006310	GO:BP	DNA recombination	21017	2115	GO:0006259
query_1	FALSE	0.180313644678521	2707	199	45	0.226130653266332	0.0166235685260436	GO:0009891	GO:BP	positive regulation of biosynthetic process	21017	3751	GO:0009058,GO:0009889,GO:0009893
query_1	FALSE	0.182447694697742	3648	199	56	0.281407035175879	0.0153508771929825	GO:0009893	GO:BP	positive regulation of metabolic process	21017	3753	GO:0008152,GO:0019222,GO:0048522
query_1	FALSE	0.193729574531838	50	199	5	0.0251256281407035	0.1	GO:0032968	GO:BP	positive regulation of transcription elongation by RNA polymerase II	21017	7952	GO:0006368,GO:0032786,GO:0034243,GO:0045944
query_1	FALSE	0.318749126777282	87	199	6	0.0301507537688442	0.0689655172413793	GO:0034243	GO:BP	regulation of transcription elongation by RNA polymerase II	21017	8519	GO:0006368,GO:0032784
query_1	FALSE	0.367331539814112	998	199	22	0.110552763819095	0.0220440881763527	GO:0070925	GO:BP	organelle assembly	21017	16374	GO:0006996,GO:0022607
query_1	FALSE	0.412824591371199	5886	199	79	0.396984924623116	0.0134216785592932	GO:0048522	GO:BP	positive regulation of cellular process	21017	12805	GO:0009987,GO:0048518,GO:0050794
query_1	FALSE	0.427298757336825	59	199	5	0.0251256281407035	0.0847457627118644	GO:0032786	GO:BP	positive regulation of DNA-templated transcription, elongation	21017	7821	GO:0006354,GO:0032784,GO:0045893
query_1	FALSE	0.52145749552631	177	199	8	0.0402010050251256	0.0451977401129944	GO:0000724	GO:BP	double-strand break repair via homologous recombination	21017	203	GO:0000725,GO:0006302
query_1	FALSE	0.620487286274346	1710	199	31	0.155778894472362	0.0181286549707602	GO:0045893	GO:BP	positive regulation of DNA-templated transcription	21017	11691	GO:0006351,GO:0006355,GO:1902680
query_1	FALSE	0.628851044507387	182	199	8	0.0402010050251256	0.043956043956044	GO:0000725	GO:BP	recombinational repair	21017	204	GO:0006281,GO:0006310
query_1	FALSE	0.639453744527362	1713	199	31	0.155778894472362	0.018096906012843	GO:1902680	GO:BP	positive regulation of RNA biosynthetic process	21017	22435	GO:0010557,GO:0032774,GO:0051254,GO:2001141
query_1	FALSE	0.684268663660456	2038	199	35	0.175879396984925	0.0171736997055937	GO:0045935	GO:BP	positive regulation of nucleobase-containing compound metabolic process	21017	11729	GO:0006139,GO:0009893,GO:0019219
query_1	FALSE	0.71710243151301	101	199	6	0.0301507537688442	0.0594059405940594	GO:0032784	GO:BP	regulation of DNA-templated transcription elongation	21017	7819	GO:0006354,GO:0006355
query_1	FALSE	0.820509370869462	238	199	9	0.0452261306532663	0.0378151260504202	GO:0065004	GO:BP	protein-DNA complex assembly	21017	15888	GO:0065003,GO:0071824
query_1	FALSE	0.931815213028007	590	199	15	0.0753768844221105	0.0254237288135593	GO:0120031	GO:BP	plasma membrane bounded cell projection assembly	21017	19467	GO:0030031,GO:0120036
query_1	FALSE	0.949779892744938	70	199	5	0.0251256281407035	0.0714285714285714	GO:0051123	GO:BP	RNA polymerase II preinitiation complex assembly	21017	13507	GO:0006367,GO:0070897
query_1	FALSE	1	134	199	4	0.0201005025125628	0.0298507462686567	GO:0051225	GO:BP	spindle assembly	21017	13578	GO:0007051,GO:0007059,GO:0140694
query_1	FALSE	1	1093	199	14	0.0703517587939698	0.0128087831655993	GO:0051130	GO:BP	positive regulation of cellular component organization	21017	13514	GO:0016043,GO:0048522,GO:0051128
query_1	FALSE	1	4869	199	52	0.261306532663317	0.0106798110494968	GO:0051234	GO:BP	establishment of localization	21017	13584	GO:0051179
query_1	FALSE	1	334	199	5	0.0251256281407035	0.0149700598802395	GO:0051235	GO:BP	maintenance of location	21017	13585	GO:0051179
query_1	FALSE	1	2928	199	35	0.175879396984925	0.0119535519125683	GO:0051239	GO:BP	regulation of multicellular organismal process	21017	13589	GO:0032501,GO:0050789
query_1	FALSE	1	1644	199	21	0.105527638190955	0.0127737226277372	GO:0051240	GO:BP	positive regulation of multicellular organismal process	21017	13590	GO:0032501,GO:0048518,GO:0051239
query_1	FALSE	1	1088	199	12	0.0603015075376884	0.0110294117647059	GO:0051241	GO:BP	negative regulation of multicellular organismal process	21017	13591	GO:0032501,GO:0048519,GO:0051239
query_1	FALSE	1	1975	199	29	0.14572864321608	0.0146835443037975	GO:0051246	GO:BP	regulation of protein metabolic process	21017	13593	GO:0019538,GO:0060255,GO:0080090
query_1	FALSE	1	708	199	10	0.050251256281407	0.0141242937853107	GO:0051248	GO:BP	negative regulation of protein metabolic process	21017	13595	GO:0010605,GO:0019538,GO:0051246
query_1	FALSE	1	719	199	8	0.0402010050251256	0.0111265646731572	GO:0051129	GO:BP	negative regulation of cellular component organization	21017	13513	GO:0016043,GO:0048523,GO:0051128
query_1	FALSE	1	497	199	8	0.0402010050251256	0.0160965794768612	GO:0051249	GO:BP	regulation of lymphocyte activation	21017	13596	GO:0002694,GO:0046649
query_1	FALSE	1	2398	199	29	0.14572864321608	0.01209341117598	GO:0051128	GO:BP	regulation of cellular component organization	21017	13512	GO:0016043,GO:0050794
query_1	FALSE	1	159	199	3	0.0150753768844221	0.0188679245283019	GO:0051250	GO:BP	negative regulation of lymphocyte activation	21017	13597	GO:0002695,GO:0046649,GO:0051249
query_1	FALSE	1	324	199	7	0.0351758793969849	0.0216049382716049	GO:0051251	GO:BP	positive regulation of lymphocyte activation	21017	13598	GO:0002696,GO:0046649,GO:0051249
query_1	FALSE	1	3709	199	45	0.226130653266332	0.0121326503100566	GO:0051252	GO:BP	regulation of RNA metabolic process	21017	13599	GO:0016070,GO:0019219,GO:0060255
query_1	FALSE	1	1457	199	16	0.0804020100502513	0.0109814687714482	GO:0051253	GO:BP	negative regulation of RNA metabolic process	21017	13600	GO:0010605,GO:0016070,GO:0045934,GO:0051252
query_1	FALSE	1	1152	199	16	0.0804020100502513	0.0138888888888889	GO:0051247	GO:BP	positive regulation of protein metabolic process	21017	13594	GO:0010604,GO:0019538,GO:0051246
query_1	FALSE	1	65	199	1	0.0050251256281407	0.0153846153846154	GO:0051145	GO:BP	smooth muscle cell differentiation	21017	13528	GO:0042692
query_1	FALSE	1	112	199	1	0.0050251256281407	0.00892857142857143	GO:0051224	GO:BP	negative regulation of protein transport	21017	13577	GO:0015031,GO:0051051,GO:0051223,GO:1904950
query_1	FALSE	1	441	199	7	0.0351758793969849	0.0158730158730159	GO:0051223	GO:BP	regulation of protein transport	21017	13576	GO:0015031,GO:0051049,GO:0070201
query_1	FALSE	1	17	199	1	0.0050251256281407	0.0588235294117647	GO:0051151	GO:BP	negative regulation of smooth muscle cell differentiation	21017	13534	GO:0051145,GO:0051148,GO:0051150
query_1	FALSE	1	43	199	1	0.0050251256281407	0.0232558139534884	GO:0051155	GO:BP	positive regulation of striated muscle cell differentiation	21017	13538	GO:0051146,GO:0051149,GO:0051153
query_1	FALSE	1	167	199	1	0.0050251256281407	0.00598802395209581	GO:0051168	GO:BP	nuclear export	21017	13551	GO:0006913
query_1	FALSE	1	331	199	3	0.0150753768844221	0.00906344410876133	GO:0051169	GO:BP	nuclear transport	21017	13552	GO:0046907
query_1	FALSE	1	168	199	2	0.0100502512562814	0.0119047619047619	GO:0051170	GO:BP	import into nucleus	21017	13553	GO:0006913
query_1	FALSE	1	36	199	1	0.0050251256281407	0.0277777777777778	GO:0051150	GO:BP	regulation of smooth muscle cell differentiation	21017	13533	GO:0051145,GO:0051147
query_1	FALSE	1	1072	199	12	0.0603015075376884	0.0111940298507463	GO:0051174	GO:BP	regulation of phosphorus metabolic process	21017	13554	GO:0006793,GO:0019222
query_1	FALSE	1	5521	199	61	0.306532663316583	0.0110487230574171	GO:0051179	GO:BP	localization	21017	13558	GO:0008150
query_1	FALSE	1	50	199	1	0.0050251256281407	0.02	GO:0051180	GO:BP	vitamin transport	21017	13559	GO:0006810
query_1	FALSE	1	6	199	1	0.0050251256281407	0.166666666666667	GO:0051189	GO:BP	prosthetic group metabolic process	21017	13560	GO:0008152,GO:0019538
query_1	FALSE	1	134	199	1	0.0050251256281407	0.00746268656716418	GO:0051208	GO:BP	sequestering of calcium ion	21017	13567	GO:0006874,GO:0051651
query_1	FALSE	1	1844	199	32	0.160804020100503	0.017353579175705	GO:0051254	GO:BP	positive regulation of RNA metabolic process	21017	13601	GO:0010604,GO:0016070,GO:0045935,GO:0051252
query_1	FALSE	1	68	199	1	0.0050251256281407	0.0147058823529412	GO:0051149	GO:BP	positive regulation of muscle cell differentiation	21017	13532	GO:0042692,GO:0045597,GO:0051147
query_1	FALSE	1	62	199	1	0.0050251256281407	0.0161290322580645	GO:0051148	GO:BP	negative regulation of muscle cell differentiation	21017	13531	GO:0042692,GO:0045596,GO:0051147
query_1	FALSE	1	142	199	2	0.0100502512562814	0.0140845070422535	GO:0051147	GO:BP	regulation of muscle cell differentiation	21017	13530	GO:0042692,GO:0045595
query_1	FALSE	1	127	199	1	0.0050251256281407	0.0078740157480315	GO:0051209	GO:BP	release of sequestered calcium ion into cytosol	21017	13568	GO:0051283,GO:0097553
query_1	FALSE	1	294	199	3	0.0150753768844221	0.0102040816326531	GO:0051146	GO:BP	striated muscle cell differentiation	21017	13529	GO:0042692
query_1	FALSE	1	214	199	2	0.0100502512562814	0.00934579439252336	GO:0051216	GO:BP	cartilage development	21017	13573	GO:0001501,GO:0048513,GO:0061448
query_1	FALSE	1	256	199	3	0.0150753768844221	0.01171875	GO:0051222	GO:BP	positive regulation of protein transport	21017	13575	GO:0015031,GO:0051050,GO:0051223,GO:1904951
query_1	FALSE	1	85	199	1	0.0050251256281407	0.0117647058823529	GO:0051153	GO:BP	regulation of striated muscle cell differentiation	21017	13536	GO:0051146,GO:0051147
query_1	FALSE	1	289	199	2	0.0100502512562814	0.0069204152249135	GO:0051258	GO:BP	protein polymerization	21017	13605	GO:0065003
query_1	FALSE	1	133	199	3	0.0150753768844221	0.0225563909774436	GO:0000018	GO:BP	regulation of DNA recombination	21017	6	GO:0006310,GO:0051052
query_1	FALSE	1	199	199	5	0.0251256281407035	0.0251256281407035	GO:0051260	GO:BP	protein homooligomerization	21017	13607	GO:0051259
query_1	FALSE	1	69	199	1	0.0050251256281407	0.0144927536231884	GO:0051445	GO:BP	regulation of meiotic cell cycle	21017	13708	GO:0051321,GO:0051726,GO:2000241
query_1	FALSE	1	19	199	1	0.0050251256281407	0.0526315789473684	GO:0051447	GO:BP	negative regulation of meiotic cell cycle	21017	13710	GO:0045786,GO:0051321,GO:0051445,GO:2000242
query_1	FALSE	1	13	199	1	0.0050251256281407	0.0769230769230769	GO:0051451	GO:BP	myoblast migration	21017	13712	GO:0014812
query_1	FALSE	1	57	199	1	0.0050251256281407	0.0175438596491228	GO:0051452	GO:BP	intracellular pH reduction	21017	13713	GO:0051453
query_1	FALSE	1	91	199	1	0.0050251256281407	0.010989010989011	GO:0051453	GO:BP	regulation of intracellular pH	21017	13714	GO:0030641,GO:0065008
query_1	FALSE	1	23	199	1	0.0050251256281407	0.0434782608695652	GO:0051457	GO:BP	maintenance of protein location in nucleus	21017	13718	GO:0034504,GO:0072595
query_1	FALSE	1	59	199	2	0.0100502512562814	0.0338983050847458	GO:0051480	GO:BP	regulation of cytosolic calcium ion concentration	21017	13738	GO:0006874
query_1	FALSE	1	52	199	2	0.0100502512562814	0.0384615384615385	GO:0051489	GO:BP	regulation of filopodium assembly	21017	13744	GO:0046847,GO:0120032
query_1	FALSE	1	31	199	1	0.0050251256281407	0.032258064516129	GO:0051491	GO:BP	positive regulation of filopodium assembly	21017	13746	GO:0046847,GO:0051489,GO:0120034
query_1	FALSE	1	91	199	1	0.0050251256281407	0.010989010989011	GO:0051492	GO:BP	regulation of stress fiber assembly	21017	13747	GO:0032231,GO:0043149,GO:0110020
query_1	FALSE	1	281	199	3	0.0150753768844221	0.0106761565836299	GO:0051402	GO:BP	neuron apoptotic process	21017	13695	GO:0006915
query_1	FALSE	1	517	199	5	0.0251256281407035	0.00967117988394584	GO:0051493	GO:BP	regulation of cytoskeleton organization	21017	13748	GO:0007010,GO:0033043
query_1	FALSE	1	184	199	1	0.0050251256281407	0.00543478260869565	GO:0051495	GO:BP	positive regulation of cytoskeleton organization	21017	13750	GO:0007010,GO:0010638,GO:0051493
query_1	FALSE	1	28	199	1	0.0050251256281407	0.0357142857142857	GO:0051497	GO:BP	negative regulation of stress fiber assembly	21017	13752	GO:0032232,GO:0043149,GO:0051492
query_1	FALSE	1	26	199	1	0.0050251256281407	0.0384615384615385	GO:0051560	GO:BP	mitochondrial calcium ion homeostasis	21017	13791	GO:0006874
query_1	FALSE	1	19	199	1	0.0050251256281407	0.0526315789473684	GO:0051580	GO:BP	regulation of neurotransmitter uptake	21017	13797	GO:0001504,GO:0051588
query_1	FALSE	1	6	199	1	0.0050251256281407	0.166666666666667	GO:0051582	GO:BP	positive regulation of neurotransmitter uptake	21017	13799	GO:0001504,GO:0051580,GO:0051590
query_1	FALSE	1	99	199	1	0.0050251256281407	0.0101010101010101	GO:0051588	GO:BP	regulation of neurotransmitter transport	21017	13805	GO:0006836,GO:0051049
query_1	FALSE	1	23	199	1	0.0050251256281407	0.0434782608695652	GO:0051590	GO:BP	positive regulation of neurotransmitter transport	21017	13807	GO:0006836,GO:0051050,GO:0051588
query_1	FALSE	1	147	199	4	0.0201005025125628	0.0272108843537415	GO:0051592	GO:BP	response to calcium ion	21017	13809	GO:0010038
query_1	FALSE	1	10	199	1	0.0050251256281407	0.1	GO:0051593	GO:BP	response to folic acid	21017	13810	GO:0014070,GO:0033273,GO:1901698,GO:1901700
query_1	FALSE	1	732	199	10	0.050251256281407	0.0136612021857923	GO:0051603	GO:BP	proteolysis involved in protein catabolic process	21017	13820	GO:0006508,GO:0030163
query_1	FALSE	1	162	199	1	0.0050251256281407	0.00617283950617284	GO:0051494	GO:BP	negative regulation of cytoskeleton organization	21017	13749	GO:0007010,GO:0010639,GO:0051493
query_1	FALSE	1	135	199	1	0.0050251256281407	0.00740740740740741	GO:0051384	GO:BP	response to glucocorticoid	21017	13688	GO:0031960
query_1	FALSE	1	21	199	1	0.0050251256281407	0.0476190476190476	GO:0051383	GO:BP	kinetochore organization	21017	13687	GO:0051276
query_1	FALSE	1	17	199	1	0.0050251256281407	0.0588235294117647	GO:0051382	GO:BP	kinetochore assembly	21017	13686	GO:0034508,GO:0051383,GO:0065003,GO:0140694
query_1	FALSE	1	93	199	2	0.0100502512562814	0.021505376344086	GO:0051262	GO:BP	protein tetramerization	21017	13609	GO:0051259
query_1	FALSE	1	628	199	12	0.0603015075376884	0.0191082802547771	GO:0051276	GO:BP	chromosome organization	21017	13613	GO:0006996
query_1	FALSE	1	130	199	1	0.0050251256281407	0.00769230769230769	GO:0051282	GO:BP	regulation of sequestering of calcium ion	21017	13618	GO:0032879,GO:0050794,GO:0051208
query_1	FALSE	1	128	199	1	0.0050251256281407	0.0078125	GO:0051283	GO:BP	negative regulation of sequestering of calcium ion	21017	13619	GO:0048523,GO:0051208,GO:0051282
query_1	FALSE	1	60	199	2	0.0100502512562814	0.0333333333333333	GO:0051289	GO:BP	protein homotetramerization	21017	13621	GO:0051260,GO:0051262
query_1	FALSE	1	60	199	1	0.0050251256281407	0.0166666666666667	GO:0051293	GO:BP	establishment of spindle localization	21017	13625	GO:0000226,GO:0051649,GO:0051653,GO:0051656
query_1	FALSE	1	44	199	1	0.0050251256281407	0.0227272727272727	GO:0051294	GO:BP	establishment of spindle orientation	21017	13626	GO:0030010,GO:0051293
query_1	FALSE	1	74	199	1	0.0050251256281407	0.0135135135135135	GO:0051298	GO:BP	centrosome duplication	21017	13629	GO:0007098,GO:0022402
query_1	FALSE	1	656	199	14	0.0703517587939698	0.0213414634146341	GO:0051301	GO:BP	cell division	21017	13632	GO:0009987
query_1	FALSE	1	185	199	4	0.0201005025125628	0.0216216216216216	GO:0051302	GO:BP	regulation of cell division	21017	13633	GO:0050794,GO:0051301
query_1	FALSE	1	116	199	1	0.0050251256281407	0.00862068965517241	GO:0051303	GO:BP	establishment of chromosome localization	21017	13634	GO:0050000,GO:0051649,GO:0051656
query_1	FALSE	1	81	199	1	0.0050251256281407	0.0123456790123457	GO:0051304	GO:BP	chromosome separation	21017	13635	GO:0007059,GO:0022402
query_1	FALSE	1	62	199	1	0.0050251256281407	0.0161290322580645	GO:0051306	GO:BP	mitotic sister chromatid separation	21017	13637	GO:0000070,GO:0051304,GO:1903047
query_1	FALSE	1	10	199	1	0.0050251256281407	0.1	GO:0051307	GO:BP	meiotic chromosome separation	21017	13638	GO:0045132,GO:0051304,GO:1903046
query_1	FALSE	1	102	199	1	0.0050251256281407	0.00980392156862745	GO:0051310	GO:BP	metaphase chromosome alignment	21017	13641	GO:0051303,GO:0098813
query_1	FALSE	1	5	199	1	0.0050251256281407	0.2	GO:0051311	GO:BP	meiotic metaphase chromosome alignment	21017	13642	GO:0045132,GO:0051310,GO:1903046
query_1	FALSE	1	294	199	4	0.0201005025125628	0.0136054421768707	GO:0051321	GO:BP	meiotic cell cycle	21017	13648	GO:0007049,GO:0019953,GO:0022414
query_1	FALSE	1	401	199	4	0.0201005025125628	0.00997506234413965	GO:0051336	GO:BP	regulation of hydrolase activity	21017	13663	GO:0050790
query_1	FALSE	1	539	199	4	0.0201005025125628	0.00742115027829314	GO:0051338	GO:BP	regulation of transferase activity	21017	13665	GO:0050790
query_1	FALSE	1	53	199	1	0.0050251256281407	0.0188679245283019	GO:0051339	GO:BP	regulation of lyase activity	21017	13666	GO:0050790
query_1	FALSE	1	239	199	2	0.0100502512562814	0.00836820083682008	GO:0051345	GO:BP	positive regulation of hydrolase activity	21017	13672	GO:0043085,GO:0051336
query_1	FALSE	1	323	199	3	0.0150753768844221	0.00928792569659443	GO:0051347	GO:BP	positive regulation of transferase activity	21017	13674	GO:0043085,GO:0051338
query_1	FALSE	1	34	199	1	0.0050251256281407	0.0294117647058824	GO:0051349	GO:BP	positive regulation of lyase activity	21017	13676	GO:0043085,GO:0051339
query_1	FALSE	1	266	199	5	0.0251256281407035	0.018796992481203	GO:0051259	GO:BP	protein complex oligomerization	21017	13606	GO:0065003
query_1	FALSE	1	77	199	1	0.0050251256281407	0.012987012987013	GO:0051101	GO:BP	regulation of DNA binding	21017	13496	GO:0051098
query_1	FALSE	1	306	199	2	0.0100502512562814	0.0065359477124183	GO:0051056	GO:BP	regulation of small GTPase mediated signal transduction	21017	13466	GO:0007264,GO:1902531
query_1	FALSE	1	231	199	2	0.0100502512562814	0.00865800865800866	GO:0051098	GO:BP	regulation of binding	21017	13493	GO:0065009
query_1	FALSE	1	897	199	9	0.0452261306532663	0.0100334448160535	GO:0050776	GO:BP	regulation of immune response	21017	13250	GO:0002682,GO:0006955,GO:0048583
query_1	FALSE	1	192	199	2	0.0100502512562814	0.0104166666666667	GO:0050777	GO:BP	negative regulation of immune response	21017	13251	GO:0002683,GO:0006955,GO:0048585,GO:0050776
query_1	FALSE	1	732	199	7	0.0351758793969849	0.00956284153005465	GO:0050778	GO:BP	positive regulation of immune response	21017	13252	GO:0002684,GO:0006955,GO:0048584,GO:0050776
query_1	FALSE	1	101	199	1	0.0050251256281407	0.0099009900990099	GO:0050779	GO:BP	RNA destabilization	21017	13253	GO:0006401,GO:0009896,GO:0043487,GO:0051254
query_1	FALSE	1	12278	199	128	0.64321608040201	0.0104251506760059	GO:0050789	GO:BP	regulation of biological process	21017	13258	GO:0008150,GO:0065007
query_1	FALSE	1	1015	199	8	0.0402010050251256	0.00788177339901478	GO:0050790	GO:BP	regulation of catalytic activity	21017	13259	GO:0065009
query_1	FALSE	1	169	199	3	0.0150753768844221	0.0177514792899408	GO:0050792	GO:BP	regulation of viral process	21017	13260	GO:0016032,GO:0050789
query_1	FALSE	1	2453	199	28	0.14070351758794	0.0114145943742356	GO:0050793	GO:BP	regulation of developmental process	21017	13261	GO:0032502,GO:0050789
query_1	FALSE	1	11876	199	124	0.623115577889447	0.0104412260020209	GO:0050794	GO:BP	regulation of cellular process	21017	13262	GO:0009987,GO:0050789
query_1	FALSE	1	75	199	2	0.0100502512562814	0.0266666666666667	GO:0050795	GO:BP	regulation of behavior	21017	13263	GO:0007610,GO:0051239
query_1	FALSE	1	164	199	2	0.0100502512562814	0.0121951219512195	GO:0050731	GO:BP	positive regulation of peptidyl-tyrosine phosphorylation	21017	13230	GO:0001934,GO:0018108,GO:0050730
query_1	FALSE	1	172	199	4	0.0201005025125628	0.0232558139534884	GO:0050796	GO:BP	regulation of insulin secretion	21017	13264	GO:0030073,GO:0050708,GO:0090276
query_1	FALSE	1	608	199	5	0.0251256281407035	0.00822368421052632	GO:0050801	GO:BP	monoatomic ion homeostasis	21017	13267	GO:0048878
query_1	FALSE	1	16	199	1	0.0050251256281407	0.0625	GO:0050802	GO:BP	circadian sleep/wake cycle, sleep	21017	13268	GO:0022410,GO:0030431
query_1	FALSE	1	249	199	2	0.0100502512562814	0.00803212851405622	GO:0050803	GO:BP	regulation of synapse structure or activity	21017	13269	GO:0065008
query_1	FALSE	1	490	199	4	0.0201005025125628	0.00816326530612245	GO:0050804	GO:BP	modulation of chemical synaptic transmission	21017	13270	GO:0007268,GO:0099177
