query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	FALSE	0.13659554527544	2	181	2	0.0110497237569061	1	GO:0032119	GO:BP	sequestering of zinc ion	21017	7374	GO:0006882,GO:0051238,GO:0051651
query_1	FALSE	0.13659554527544	2	181	2	0.0110497237569061	1	GO:0070488	GO:BP	neutrophil aggregation	21017	16149	GO:0070486
query_1	FALSE	0.312245799431231	13	181	3	0.0165745856353591	0.230769230769231	GO:0070486	GO:BP	leukocyte aggregation	21017	16147	GO:0007159
query_1	FALSE	0.599861495166698	16	181	3	0.0165745856353591	0.1875	GO:0090399	GO:BP	replicative senescence	21017	18270	GO:0008152
query_1	FALSE	0.723799367743939	17	181	3	0.0165745856353591	0.176470588235294	GO:0006895	GO:BP	Golgi to endosome transport	21017	2549	GO:0006892,GO:0016482
query_1	FALSE	0.810294970859903	4	181	2	0.0110497237569061	0.5	GO:0000455	GO:BP	enzyme-directed rRNA pseudouridine synthesis	21017	147	GO:0031118
query_1	FALSE	0.810294970859903	4	181	2	0.0110497237569061	0.5	GO:0070164	GO:BP	negative regulation of adiponectin secretion	21017	15957	GO:0046888,GO:0050709,GO:0051241,GO:0070162,GO:0070163
query_1	FALSE	0.863071699514278	18	181	3	0.0165745856353591	0.166666666666667	GO:0009070	GO:BP	serine family amino acid biosynthetic process	21017	3246	GO:0009069,GO:0170034,GO:0170038
query_1	FALSE	0.863071699514278	18	181	3	0.0165745856353591	0.166666666666667	GO:0001522	GO:BP	pseudouridine synthesis	21017	328	GO:0009451
query_1	FALSE	0.867626480507887	574	181	14	0.0773480662983425	0.024390243902439	GO:0006914	GO:BP	autophagy	21017	2563	GO:0009056,GO:0061919
query_1	FALSE	0.867626480507887	574	181	14	0.0773480662983425	0.024390243902439	GO:0061919	GO:BP	process utilizing autophagic mechanism	21017	15723	GO:0009987
