query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	FALSE	0.116151754006935	2	173	2	0.0115606936416185	1	GO:0070488	GO:BP	neutrophil aggregation	21017	16149	GO:0070486
query_1	FALSE	0.116151754006935	2	173	2	0.0115606936416185	1	GO:0032119	GO:BP	sequestering of zinc ion	21017	7374	GO:0006882,GO:0051238,GO:0051651
query_1	FALSE	0.228728985509224	3570	173	49	0.283236994219653	0.0137254901960784	GO:0006996	GO:BP	organelle organization	21017	2611	GO:0016043
query_1	FALSE	0.689372405592862	4	173	2	0.0115606936416185	0.5	GO:0071932	GO:BP	replication fork reversal	21017	16991	GO:0031297
query_1	FALSE	1	25	173	1	0.00578034682080925	0.04	GO:0051016	GO:BP	barbed-end actin filament capping	21017	13441	GO:0051693
query_1	FALSE	1	159	173	2	0.0115606936416185	0.0125786163522013	GO:0051017	GO:BP	actin filament bundle assembly	21017	13442	GO:0022607,GO:0061572
query_1	FALSE	1	7	173	1	0.00578034682080925	0.142857142857143	GO:0051026	GO:BP	chiasma assembly	21017	13443	GO:0007129,GO:0007131,GO:0022607,GO:1903046
query_1	FALSE	1	27	173	1	0.00578034682080925	0.037037037037037	GO:0051043	GO:BP	regulation of membrane protein ectodomain proteolysis	21017	13453	GO:0006509,GO:0030162,GO:0042176
query_1	FALSE	1	16	173	1	0.00578034682080925	0.0625	GO:0051044	GO:BP	positive regulation of membrane protein ectodomain proteolysis	21017	13454	GO:0006509,GO:0045732,GO:0045862,GO:0051043
query_1	FALSE	1	621	173	7	0.0404624277456647	0.0112721417069243	GO:0051046	GO:BP	regulation of secretion	21017	13456	GO:0046903,GO:0051049
query_1	FALSE	1	317	173	4	0.023121387283237	0.0126182965299685	GO:0051047	GO:BP	positive regulation of secretion	21017	13457	GO:0046903,GO:0051046,GO:0051050
query_1	FALSE	1	31	173	2	0.0115606936416185	0.0645161290322581	GO:0000002	GO:BP	mitochondrial genome maintenance	21017	2	GO:0007005
query_1	FALSE	1	168	173	2	0.0115606936416185	0.0119047619047619	GO:0051048	GO:BP	negative regulation of secretion	21017	13458	GO:0046903,GO:0051046,GO:0051051
query_1	FALSE	1	1589	173	16	0.092485549132948	0.0100692259282568	GO:0051049	GO:BP	regulation of transport	21017	13459	GO:0006810,GO:0032879
query_1	FALSE	1	844	173	8	0.046242774566474	0.00947867298578199	GO:0051050	GO:BP	positive regulation of transport	21017	13460	GO:0006810,GO:0048518,GO:0051049
query_1	FALSE	1	412	173	5	0.0289017341040462	0.0121359223300971	GO:0051051	GO:BP	negative regulation of transport	21017	13461	GO:0006810,GO:0048519,GO:0051049
query_1	FALSE	1	492	173	10	0.0578034682080925	0.0203252032520325	GO:0051052	GO:BP	regulation of DNA metabolic process	21017	13462	GO:0006259,GO:0019219,GO:0060255
query_1	FALSE	1	135	173	6	0.0346820809248555	0.0444444444444444	GO:0051053	GO:BP	negative regulation of DNA metabolic process	21017	13463	GO:0006259,GO:0010605,GO:0045934,GO:0051052
query_1	FALSE	1	284	173	4	0.023121387283237	0.0140845070422535	GO:0051054	GO:BP	positive regulation of DNA metabolic process	21017	13464	GO:0006259,GO:0010604,GO:0045935,GO:0051052
query_1	FALSE	1	306	173	4	0.023121387283237	0.0130718954248366	GO:0051056	GO:BP	regulation of small GTPase mediated signal transduction	21017	13466	GO:0007264,GO:1902531
query_1	FALSE	1	17	173	1	0.00578034682080925	0.0588235294117647	GO:0051014	GO:BP	actin filament severing	21017	13440	GO:0030029
query_1	FALSE	1	16	173	1	0.00578034682080925	0.0625	GO:0051000	GO:BP	positive regulation of nitric-oxide synthase activity	21017	13433	GO:0032770,GO:0050999
query_1	FALSE	1	190	173	1	0.00578034682080925	0.00526315789473684	GO:0050954	GO:BP	sensory perception of mechanical stimulus	21017	13396	GO:0007600
query_1	FALSE	1	77	173	1	0.00578034682080925	0.012987012987013	GO:0051057	GO:BP	positive regulation of small GTPase mediated signal transduction	21017	13467	GO:0007264,GO:0051056,GO:1902533
query_1	FALSE	1	371	173	3	0.0173410404624277	0.00808625336927224	GO:0050878	GO:BP	regulation of body fluid levels	21017	13323	GO:0065008
query_1	FALSE	1	61	173	1	0.00578034682080925	0.0163934426229508	GO:0050879	GO:BP	multicellular organismal movement	21017	13324	GO:0032501
query_1	FALSE	1	59	173	1	0.00578034682080925	0.0169491525423729	GO:0050881	GO:BP	musculoskeletal movement	21017	13325	GO:0050879,GO:0050905
query_1	FALSE	1	19	173	1	0.00578034682080925	0.0526315789473684	GO:0050884	GO:BP	neuromuscular process controlling posture	21017	13328	GO:0050905
query_1	FALSE	1	55	173	1	0.00578034682080925	0.0181818181818182	GO:0050885	GO:BP	neuromuscular process controlling balance	21017	13329	GO:0050905
query_1	FALSE	1	324	173	1	0.00578034682080925	0.00308641975308642	GO:0050890	GO:BP	cognition	21017	13334	GO:0050877
query_1	FALSE	1	33	173	1	0.00578034682080925	0.0303030303030303	GO:0050891	GO:BP	multicellular organismal-level water homeostasis	21017	13335	GO:0050878,GO:0140962
query_1	FALSE	1	8993	173	80	0.46242774566474	0.00889580785055043	GO:0050896	GO:BP	response to stimulus	21017	13339	GO:0008150
query_1	FALSE	1	396	173	5	0.0289017341040462	0.0126262626262626	GO:0050900	GO:BP	leukocyte migration	21017	13342	GO:0002376,GO:0016477
query_1	FALSE	1	168	173	3	0.0173410404624277	0.0178571428571429	GO:0050905	GO:BP	neuromuscular process	21017	13347	GO:0050877
