query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	1.87993469467674e-10	160	221	18	0.081447963800905	0.1125	GO:0002181	GO:BP	cytoplasmic translation	21017	729	GO:0006412
query_1	TRUE	1.75777506597035e-07	2796	221	66	0.298642533936652	0.0236051502145923	GO:0002376	GO:BP	immune system process	21017	906	GO:0008150
query_1	TRUE	9.38821743484485e-06	787	221	29	0.131221719457014	0.036848792884371	GO:0046649	GO:BP	lymphocyte activation	21017	12286	GO:0045321
query_1	TRUE	1.75870624621374e-05	282	221	17	0.0769230769230769	0.0602836879432624	GO:0042113	GO:BP	B cell activation	21017	9971	GO:0046649
query_1	TRUE	1.93002406357035e-05	16	221	6	0.0271493212669683	0.375	GO:0001732	GO:BP	formation of cytoplasmic translation initiation complex	21017	411	GO:0002183,GO:0022618
query_1	TRUE	7.3547564269838e-05	971	221	31	0.14027149321267	0.0319258496395469	GO:0030097	GO:BP	hemopoiesis	21017	6675	GO:0048468
query_1	TRUE	0.00016274180179864	951	221	30	0.135746606334842	0.0315457413249211	GO:0045321	GO:BP	leukocyte activation	21017	11356	GO:0001775,GO:0002376
query_1	TRUE	0.000255467306818523	2008	221	47	0.212669683257919	0.023406374501992	GO:0006955	GO:BP	immune response	21017	2586	GO:0002376,GO:0050896
query_1	TRUE	0.000258932030894413	159	221	12	0.0542986425339367	0.0754716981132075	GO:0030183	GO:BP	B cell differentiation	21017	6700	GO:0030098,GO:0042113
query_1	TRUE	0.000311153326117993	6235	221	102	0.461538461538462	0.0163592622293504	GO:0048518	GO:BP	positive regulation of biological process	21017	12801	GO:0008150,GO:0050789
query_1	TRUE	0.000348785263503333	1098	221	32	0.144796380090498	0.029143897996357	GO:0001775	GO:BP	cell activation	21017	440	GO:0009987,GO:0032501
query_1	TRUE	0.000456879802350394	1228	221	34	0.153846153846154	0.0276872964169381	GO:0098542	GO:BP	defense response to other organism	21017	18794	GO:0006952,GO:0051707
