query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	3.35262664439402e-07	5886	163	84	0.515337423312883	0.0142711518858308	GO:0048522	GO:BP	positive regulation of cellular process	21017	12805	GO:0009987,GO:0048518,GO:0050794
query_1	TRUE	3.77899976497401e-07	6235	163	87	0.533742331288344	0.013953488372093	GO:0048518	GO:BP	positive regulation of biological process	21017	12801	GO:0008150,GO:0050789
query_1	TRUE	0.000165731461255909	2847	163	48	0.294478527607362	0.0168598524762908	GO:0065008	GO:BP	regulation of biological quality	21017	15891	GO:0065007
query_1	TRUE	0.00019257160637748	4341	163	63	0.386503067484663	0.0145127850725639	GO:0006810	GO:BP	transport	21017	2490	GO:0051234
query_1	TRUE	0.000251599974147862	464	163	17	0.104294478527607	0.0366379310344828	GO:0007015	GO:BP	actin filament organization	21017	2624	GO:0030036,GO:0097435
query_1	TRUE	0.000320816297562067	846	163	23	0.141104294478528	0.0271867612293144	GO:0097435	GO:BP	supramolecular fiber organization	21017	18657	GO:0016043
query_1	TRUE	0.0003601982365525	719	163	21	0.128834355828221	0.0292072322670376	GO:0030036	GO:BP	actin cytoskeleton organization	21017	6660	GO:0007010,GO:0030029
query_1	TRUE	0.000423968671807109	2293	163	41	0.251533742331288	0.0178805058874836	GO:0048584	GO:BP	positive regulation of response to stimulus	21017	12855	GO:0048518,GO:0048583,GO:0050896
query_1	TRUE	0.00147949752875838	3958	163	57	0.349693251533742	0.0144012127337039	GO:0048583	GO:BP	regulation of response to stimulus	21017	12854	GO:0050789,GO:0050896
query_1	TRUE	0.00176035505296091	3876	163	56	0.343558282208589	0.0144478844169247	GO:0006950	GO:BP	response to stress	21017	2582	GO:0050896
query_1	TRUE	0.00230286486358158	806	163	21	0.128834355828221	0.0260545905707196	GO:0030029	GO:BP	actin filament-based process	21017	6653	GO:0009987
query_1	TRUE	0.0024003638582488	5521	163	71	0.43558282208589	0.0128599891324036	GO:0051179	GO:BP	localization	21017	13558	GO:0008150
query_1	TRUE	0.00242984922460454	12671	163	127	0.779141104294479	0.0100228869071107	GO:0065007	GO:BP	biological regulation	21017	15890	GO:0008150
query_1	TRUE	0.00254691433113379	269	163	12	0.0736196319018405	0.0446096654275093	GO:0110053	GO:BP	regulation of actin filament organization	21017	19377	GO:0007015,GO:0032956,GO:1902903
query_1	TRUE	0.0026408602385645	430	163	15	0.0920245398773006	0.0348837209302326	GO:0042060	GO:BP	wound healing	21017	9947	GO:0009611
query_1	TRUE	0.0027335524913171	375	163	14	0.0858895705521472	0.0373333333333333	GO:0032535	GO:BP	regulation of cellular component size	21017	7629	GO:0016043,GO:0090066
query_1	TRUE	0.00311875373673078	2946	163	46	0.282208588957055	0.0156143923964698	GO:0035556	GO:BP	intracellular signal transduction	21017	9090	GO:0007165
query_1	TRUE	0.00376459673831794	564	163	17	0.104294478527607	0.0301418439716312	GO:0009611	GO:BP	response to wounding	21017	3539	GO:0006950
query_1	TRUE	0.00414286936054402	3570	163	52	0.319018404907975	0.0145658263305322	GO:0006996	GO:BP	organelle organization	21017	2611	GO:0016043
query_1	TRUE	0.00464265677704484	704	163	19	0.116564417177914	0.0269886363636364	GO:0006897	GO:BP	endocytosis	21017	2551	GO:0016192,GO:0098657
query_1	TRUE	0.00503950392797571	847	163	21	0.128834355828221	0.0247933884297521	GO:0006954	GO:BP	inflammatory response	21017	2585	GO:0006952
query_1	TRUE	0.00566233771978578	4869	163	64	0.392638036809816	0.0131443828301499	GO:0051234	GO:BP	establishment of localization	21017	13584	GO:0051179
query_1	TRUE	0.00634073469514649	154	163	9	0.0552147239263804	0.0584415584415584	GO:0008064	GO:BP	regulation of actin polymerization or depolymerization	21017	3113	GO:0008154,GO:0030832,GO:0110053
query_1	TRUE	0.00637012776966228	197	163	10	0.0613496932515337	0.050761421319797	GO:0008154	GO:BP	actin polymerization or depolymerization	21017	3127	GO:0007015
query_1	TRUE	0.00711173098758463	12278	163	123	0.754601226993865	0.0100179182277244	GO:0050789	GO:BP	regulation of biological process	21017	13258	GO:0008150,GO:0065007
