query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	0.0161877041224209	2	66	2	0.0303030303030303	1	GO:0070488	GO:BP	neutrophil aggregation	21017	16149	GO:0070486
query_1	TRUE	0.0161877041224209	2	66	2	0.0303030303030303	1	GO:0032119	GO:BP	sequestering of zinc ion	21017	7374	GO:0006882,GO:0051238,GO:0051651
query_1	TRUE	0.026811648283588	16	66	3	0.0454545454545455	0.1875	GO:0090399	GO:BP	replicative senescence	21017	18270	GO:0008152
query_1	FALSE	0.0512966645340968	115	66	5	0.0757575757575758	0.0434782608695652	GO:0006766	GO:BP	vitamin metabolic process	21017	2455	GO:0044281
query_1	FALSE	0.10791498315186	25	66	3	0.0454545454545455	0.12	GO:0009110	GO:BP	vitamin biosynthetic process	21017	3279	GO:0006766,GO:0044283
query_1	FALSE	0.336506356799531	7	66	2	0.0303030303030303	0.285714285714286	GO:0035425	GO:BP	autocrine signaling	21017	9026	GO:0007267
query_1	FALSE	0.395276611826914	96	66	4	0.0606060606060606	0.0416666666666667	GO:0098869	GO:BP	cellular oxidant detoxification	21017	18920	GO:1990748
query_1	FALSE	0.716707661721184	10	66	2	0.0303030303030303	0.2	GO:0051238	GO:BP	sequestering of metal ion	21017	13588	GO:0051235
query_1	FALSE	0.812901512826236	116	66	4	0.0606060606060606	0.0344827586206897	GO:1990748	GO:BP	cellular detoxification	21017	25271	GO:0009987,GO:0097237,GO:0098754
query_1	FALSE	1	1716	66	8	0.121212121212121	0.00466200466200466	GO:0048870	GO:BP	cell motility	21017	13113	GO:0009987
query_1	FALSE	1	5924	66	21	0.318181818181818	0.00354490209318028	GO:0048856	GO:BP	anatomical structure development	21017	13100	GO:0032502
query_1	FALSE	1	124	66	2	0.0303030303030303	0.0161290322580645	GO:0051092	GO:BP	positive regulation of NF-kappaB transcription factor activity	21017	13487	GO:0051091
query_1	FALSE	1	209	66	3	0.0454545454545455	0.0143540669856459	GO:0051091	GO:BP	positive regulation of DNA-binding transcription factor activity	21017	13486	GO:0044093,GO:0051090
query_1	FALSE	1	346	66	3	0.0454545454545455	0.00867052023121387	GO:0051090	GO:BP	regulation of DNA-binding transcription factor activity	21017	13485	GO:0006355,GO:0065009
query_1	FALSE	1	77	66	2	0.0303030303030303	0.025974025974026	GO:0051057	GO:BP	positive regulation of small GTPase mediated signal transduction	21017	13467	GO:0007264,GO:0051056,GO:1902533
query_1	FALSE	1	306	66	2	0.0303030303030303	0.0065359477124183	GO:0051056	GO:BP	regulation of small GTPase mediated signal transduction	21017	13466	GO:0007264,GO:1902531
query_1	FALSE	1	284	66	2	0.0303030303030303	0.00704225352112676	GO:0051054	GO:BP	positive regulation of DNA metabolic process	21017	13464	GO:0006259,GO:0010604,GO:0045935,GO:0051052
query_1	FALSE	1	135	66	1	0.0151515151515152	0.00740740740740741	GO:0051053	GO:BP	negative regulation of DNA metabolic process	21017	13463	GO:0006259,GO:0010605,GO:0045934,GO:0051052
query_1	FALSE	1	492	66	2	0.0303030303030303	0.0040650406504065	GO:0051052	GO:BP	regulation of DNA metabolic process	21017	13462	GO:0006259,GO:0019219,GO:0060255
query_1	FALSE	1	844	66	6	0.0909090909090909	0.00710900473933649	GO:0051050	GO:BP	positive regulation of transport	21017	13460	GO:0006810,GO:0048518,GO:0051049
query_1	FALSE	1	928	66	1	0.0151515151515152	0.00107758620689655	GO:0051093	GO:BP	negative regulation of developmental process	21017	13488	GO:0032502,GO:0048519,GO:0050793
query_1	FALSE	1	1589	66	7	0.106060606060606	0.00440528634361234	GO:0051049	GO:BP	regulation of transport	21017	13459	GO:0006810,GO:0032879
query_1	FALSE	1	168	66	2	0.0303030303030303	0.0119047619047619	GO:0051048	GO:BP	negative regulation of secretion	21017	13458	GO:0046903,GO:0051046,GO:0051051
query_1	FALSE	1	317	66	4	0.0606060606060606	0.0126182965299685	GO:0051047	GO:BP	positive regulation of secretion	21017	13457	GO:0046903,GO:0051046,GO:0051050
query_1	FALSE	1	621	66	6	0.0909090909090909	0.00966183574879227	GO:0051046	GO:BP	regulation of secretion	21017	13456	GO:0046903,GO:0051049
query_1	FALSE	1	128	66	1	0.0151515151515152	0.0078125	GO:0051028	GO:BP	mRNA transport	21017	13445	GO:0050658
query_1	FALSE	1	16	66	1	0.0151515151515152	0.0625	GO:0051000	GO:BP	positive regulation of nitric-oxide synthase activity	21017	13433	GO:0032770,GO:0050999
query_1	FALSE	1	23	66	1	0.0151515151515152	0.0434782608695652	GO:0050999	GO:BP	regulation of nitric-oxide synthase activity	21017	13432	GO:0032768
query_1	FALSE	1	55	66	1	0.0151515151515152	0.0181818181818182	GO:0050982	GO:BP	detection of mechanical stimulus	21017	13424	GO:0009581,GO:0009582,GO:0009612
query_1	FALSE	1	412	66	3	0.0454545454545455	0.00728155339805825	GO:0051051	GO:BP	negative regulation of transport	21017	13461	GO:0006810,GO:0048519,GO:0051049
query_1	FALSE	1	1331	66	6	0.0909090909090909	0.00450788880540947	GO:0051094	GO:BP	positive regulation of developmental process	21017	13489	GO:0032502,GO:0048518,GO:0050793
query_1	FALSE	1	2398	66	10	0.151515151515152	0.00417014178482068	GO:0051128	GO:BP	regulation of cellular component organization	21017	13512	GO:0016043,GO:0050794
query_1	FALSE	1	719	66	3	0.0454545454545455	0.00417246175243394	GO:0051129	GO:BP	negative regulation of cellular component organization	21017	13513	GO:0016043,GO:0048523,GO:0051128
query_1	FALSE	1	3709	66	12	0.181818181818182	0.0032353734160151	GO:0051252	GO:BP	regulation of RNA metabolic process	21017	13599	GO:0016070,GO:0019219,GO:0060255
