query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	FALSE	0.187320544705517	5	70	2	0.0285714285714286	0.4	GO:1904906	GO:BP	positive regulation of endothelial cell-matrix adhesion via fibronectin	21017	24213	GO:0001954,GO:0090674,GO:1904904
query_1	FALSE	0.280375115091317	6	70	2	0.0285714285714286	0.333333333333333	GO:0090674	GO:BP	endothelial cell-matrix adhesion via fibronectin	21017	18404	GO:0090673
query_1	FALSE	0.280375115091317	6	70	2	0.0285714285714286	0.333333333333333	GO:1904904	GO:BP	regulation of endothelial cell-matrix adhesion via fibronectin	21017	24211	GO:0001952,GO:0090674
query_1	FALSE	0.391679205382486	7	70	2	0.0285714285714286	0.285714285714286	GO:0090673	GO:BP	endothelial cell-matrix adhesion	21017	18403	GO:0007160
query_1	FALSE	0.43703779496478	37	70	3	0.0428571428571429	0.0810810810810811	GO:0042401	GO:BP	biogenic amine biosynthetic process	21017	10148	GO:0006576,GO:0009309
query_1	FALSE	0.473368296490261	38	70	3	0.0428571428571429	0.0789473684210526	GO:0009309	GO:BP	amine biosynthetic process	21017	3455	GO:0009058,GO:0009308
query_1	FALSE	0.668560036389856	9	70	2	0.0285714285714286	0.222222222222222	GO:0061820	GO:BP	telomeric D-loop disassembly	21017	15679	GO:0090657
query_1	FALSE	0.668560036389856	9	70	2	0.0285714285714286	0.222222222222222	GO:0032201	GO:BP	telomere maintenance via semi-conservative replication	21017	7393	GO:0000723,GO:0022402,GO:0033260
query_1	FALSE	0.947679919545007	48	70	3	0.0428571428571429	0.0625	GO:0016601	GO:BP	Rac protein signal transduction	21017	5257	GO:0007264
query_1	FALSE	1	412	70	1	0.0142857142857143	0.00242718446601942	GO:0051051	GO:BP	negative regulation of transport	21017	13461	GO:0006810,GO:0048519,GO:0051049
query_1	FALSE	1	844	70	1	0.0142857142857143	0.00118483412322275	GO:0051050	GO:BP	positive regulation of transport	21017	13460	GO:0006810,GO:0048518,GO:0051049
query_1	FALSE	1	1589	70	4	0.0571428571428571	0.00251730648206419	GO:0051049	GO:BP	regulation of transport	21017	13459	GO:0006810,GO:0032879
query_1	FALSE	1	159	70	1	0.0142857142857143	0.00628930817610063	GO:0051017	GO:BP	actin filament bundle assembly	21017	13442	GO:0022607,GO:0061572
query_1	FALSE	1	16	70	1	0.0142857142857143	0.0625	GO:0051000	GO:BP	positive regulation of nitric-oxide synthase activity	21017	13433	GO:0032770,GO:0050999
query_1	FALSE	1	23	70	1	0.0142857142857143	0.0434782608695652	GO:0050999	GO:BP	regulation of nitric-oxide synthase activity	21017	13432	GO:0032768
query_1	FALSE	1	222	70	1	0.0142857142857143	0.0045045045045045	GO:0050953	GO:BP	sensory perception of light stimulus	21017	13395	GO:0007600
query_1	FALSE	1	324	70	1	0.0142857142857143	0.00308641975308642	GO:0050890	GO:BP	cognition	21017	13334	GO:0050877
query_1	FALSE	1	396	70	1	0.0142857142857143	0.00252525252525253	GO:0050900	GO:BP	leukocyte migration	21017	13342	GO:0002376,GO:0016477
query_1	FALSE	1	8993	70	37	0.528571428571429	0.00411431113087957	GO:0050896	GO:BP	response to stimulus	21017	13339	GO:0008150
query_1	FALSE	1	492	70	6	0.0857142857142857	0.0121951219512195	GO:0051052	GO:BP	regulation of DNA metabolic process	21017	13462	GO:0006259,GO:0019219,GO:0060255
query_1	FALSE	1	55	70	1	0.0142857142857143	0.0181818181818182	GO:0050885	GO:BP	neuromuscular process controlling balance	21017	13329	GO:0050905
query_1	FALSE	1	19	70	1	0.0142857142857143	0.0526315789473684	GO:0050884	GO:BP	neuromuscular process controlling posture	21017	13328	GO:0050905
query_1	FALSE	1	59	70	1	0.0142857142857143	0.0169491525423729	GO:0050881	GO:BP	musculoskeletal movement	21017	13325	GO:0050879,GO:0050905
query_1	FALSE	1	61	70	1	0.0142857142857143	0.0163934426229508	GO:0050879	GO:BP	multicellular organismal movement	21017	13324	GO:0032501
query_1	FALSE	1	371	70	1	0.0142857142857143	0.00269541778975741	GO:0050878	GO:BP	regulation of body fluid levels	21017	13323	GO:0065008
query_1	FALSE	1	168	70	3	0.0428571428571429	0.0178571428571429	GO:0050905	GO:BP	neuromuscular process	21017	13347	GO:0050877
query_1	FALSE	1	135	70	4	0.0571428571428571	0.0296296296296296	GO:0051053	GO:BP	negative regulation of DNA metabolic process	21017	13463	GO:0006259,GO:0010605,GO:0045934,GO:0051052
query_1	FALSE	1	306	70	2	0.0285714285714286	0.0065359477124183	GO:0051056	GO:BP	regulation of small GTPase mediated signal transduction	21017	13466	GO:0007264,GO:1902531
query_1	FALSE	1	1489	70	4	0.0571428571428571	0.00268636668905306	GO:0050877	GO:BP	nervous system process	21017	13322	GO:0003008
query_1	FALSE	1	1088	70	1	0.0142857142857143	0.000919117647058824	GO:0051241	GO:BP	negative regulation of multicellular organismal process	21017	13591	GO:0032501,GO:0048519,GO:0051239
query_1	FALSE	1	1644	70	4	0.0571428571428571	0.0024330900243309	GO:0051240	GO:BP	positive regulation of multicellular organismal process	21017	13590	GO:0032501,GO:0048518,GO:0051239
query_1	FALSE	1	2928	70	7	0.1	0.00239071038251366	GO:0051239	GO:BP	regulation of multicellular organismal process	21017	13589	GO:0032501,GO:0050789
query_1	FALSE	1	161	70	1	0.0142857142857143	0.0062111801242236	GO:0051236	GO:BP	establishment of RNA localization	21017	13586	GO:0006403,GO:0051234
query_1	FALSE	1	334	70	1	0.0142857142857143	0.0029940119760479	GO:0051235	GO:BP	maintenance of location	21017	13585	GO:0051179
query_1	FALSE	1	4869	70	19	0.271428571428571	0.00390223865270076	GO:0051234	GO:BP	establishment of localization	21017	13584	GO:0051179
query_1	FALSE	1	441	70	1	0.0142857142857143	0.00226757369614512	GO:0051223	GO:BP	regulation of protein transport	21017	13576	GO:0015031,GO:0051049,GO:0070201
query_1	FALSE	1	256	70	1	0.0142857142857143	0.00390625	GO:0051222	GO:BP	positive regulation of protein transport	21017	13575	GO:0015031,GO:0051050,GO:0051223,GO:1904951
query_1	FALSE	1	214	70	1	0.0142857142857143	0.00467289719626168	GO:0051216	GO:BP	cartilage development	21017	13573	GO:0001501,GO:0048513,GO:0061448
query_1	FALSE	1	48	70	1	0.0142857142857143	0.0208333333333333	GO:0051205	GO:BP	protein insertion into membrane	21017	13565	GO:0008104,GO:0061024,GO:0090150
query_1	FALSE	1	6	70	1	0.0142857142857143	0.166666666666667	GO:0051204	GO:BP	protein insertion into mitochondrial membrane	21017	13564	GO:0051205,GO:0070585,GO:0090151
query_1	FALSE	1	5521	70	19	0.271428571428571	0.00344140554247419	GO:0051179	GO:BP	localization	21017	13558	GO:0008150
query_1	FALSE	1	1072	70	6	0.0857142857142857	0.00559701492537313	GO:0051174	GO:BP	regulation of phosphorus metabolic process	21017	13554	GO:0006793,GO:0019222
query_1	FALSE	1	294	70	1	0.0142857142857143	0.00340136054421769	GO:0051146	GO:BP	striated muscle cell differentiation	21017	13529	GO:0042692
query_1	FALSE	1	1093	70	7	0.1	0.00640439158279963	GO:0051130	GO:BP	positive regulation of cellular component organization	21017	13514	GO:0016043,GO:0048522,GO:0051128
query_1	FALSE	1	719	70	6	0.0857142857142857	0.00834492350486787	GO:0051129	GO:BP	negative regulation of cellular component organization	21017	13513	GO:0016043,GO:0048523,GO:0051128
query_1	FALSE	1	2398	70	12	0.171428571428571	0.00500417014178482	GO:0051128	GO:BP	regulation of cellular component organization	21017	13512	GO:0016043,GO:0050794
query_1	FALSE	1	14	70	1	0.0142857142857143	0.0714285714285714	GO:0051127	GO:BP	positive regulation of actin nucleation	21017	13511	GO:0045010,GO:0051125,GO:0051495,GO:1902905
query_1	FALSE	1	39	70	1	0.0142857142857143	0.0256410256410256	GO:0051125	GO:BP	regulation of actin nucleation	21017	13509	GO:0045010,GO:0110053
query_1	FALSE	1	1331	70	5	0.0714285714285714	0.00375657400450789	GO:0051094	GO:BP	positive regulation of developmental process	21017	13489	GO:0032502,GO:0048518,GO:0050793
query_1	FALSE	1	928	70	1	0.0142857142857143	0.00107758620689655	GO:0051093	GO:BP	negative regulation of developmental process	21017	13488	GO:0032502,GO:0048519,GO:0050793
query_1	FALSE	1	2	70	1	0.0142857142857143	0.5	GO:0051066	GO:BP	dihydrobiopterin metabolic process	21017	13469	GO:0042558
query_1	FALSE	1	57	70	1	0.0142857142857143	0.0175438596491228	GO:0051058	GO:BP	negative regulation of small GTPase mediated signal transduction	21017	13468	GO:0007264,GO:0051056,GO:1902532
query_1	FALSE	1	284	70	2	0.0285714285714286	0.00704225352112676	GO:0051054	GO:BP	positive regulation of DNA metabolic process	21017	13464	GO:0006259,GO:0010604,GO:0045935,GO:0051052
query_1	FALSE	1	616	70	1	0.0142857142857143	0.00162337662337662	GO:0050865	GO:BP	regulation of cell activation	21017	13313	GO:0001775,GO:0050794,GO:0051239
