query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	FALSE	0.492759104943145	87	75	4	0.0533333333333333	0.0459770114942529	GO:0034243	GO:BP	regulation of transcription elongation by RNA polymerase II	21017	8519	GO:0006368,GO:0032784
query_1	FALSE	0.824210184628738	9	75	2	0.0266666666666667	0.222222222222222	GO:0006924	GO:BP	activation-induced cell death of T cells	21017	2566	GO:0043029,GO:0070231
query_1	FALSE	0.870478029266703	101	75	4	0.0533333333333333	0.0396039603960396	GO:0032784	GO:BP	regulation of DNA-templated transcription elongation	21017	7819	GO:0006354,GO:0006355
query_1	FALSE	0.991950277937847	397	75	7	0.0933333333333333	0.017632241813602	GO:0050911	GO:BP	detection of chemical stimulus involved in sensory perception of smell	21017	13353	GO:0007608,GO:0050907
query_1	FALSE	1	11876	75	44	0.586666666666667	0.00370495116200741	GO:0050794	GO:BP	regulation of cellular process	21017	13262	GO:0009987,GO:0050789
query_1	FALSE	1	2453	75	10	0.133333333333333	0.0040766408479413	GO:0050793	GO:BP	regulation of developmental process	21017	13261	GO:0032502,GO:0050789
query_1	FALSE	1	1015	75	3	0.04	0.00295566502463054	GO:0050790	GO:BP	regulation of catalytic activity	21017	13259	GO:0065009
query_1	FALSE	1	12278	75	45	0.6	0.00366509203453331	GO:0050789	GO:BP	regulation of biological process	21017	13258	GO:0008150,GO:0065007
query_1	FALSE	1	732	75	1	0.0133333333333333	0.00136612021857923	GO:0050778	GO:BP	positive regulation of immune response	21017	13252	GO:0002684,GO:0006955,GO:0048584,GO:0050776
query_1	FALSE	1	192	75	2	0.0266666666666667	0.0104166666666667	GO:0050777	GO:BP	negative regulation of immune response	21017	13251	GO:0002683,GO:0006955,GO:0048585,GO:0050776
query_1	FALSE	1	897	75	3	0.04	0.00334448160535117	GO:0050776	GO:BP	regulation of immune response	21017	13250	GO:0002682,GO:0006955,GO:0048583
query_1	FALSE	1	164	75	1	0.0133333333333333	0.00609756097560976	GO:0050731	GO:BP	positive regulation of peptidyl-tyrosine phosphorylation	21017	13230	GO:0001934,GO:0018108,GO:0050730
query_1	FALSE	1	220	75	1	0.0133333333333333	0.00454545454545455	GO:0050730	GO:BP	regulation of peptidyl-tyrosine phosphorylation	21017	13229	GO:0001932,GO:0018108
query_1	FALSE	1	147	75	2	0.0266666666666667	0.0136054421768707	GO:0050729	GO:BP	positive regulation of inflammatory response	21017	13228	GO:0006954,GO:0031349,GO:0032103,GO:0050727
query_1	FALSE	1	163	75	1	0.0133333333333333	0.00613496932515337	GO:0050728	GO:BP	negative regulation of inflammatory response	21017	13227	GO:0006954,GO:0031348,GO:0032102,GO:0050727
query_1	FALSE	1	381	75	3	0.04	0.0078740157480315	GO:0050727	GO:BP	regulation of inflammatory response	21017	13226	GO:0006954,GO:0031347,GO:0032101
query_1	FALSE	1	266	75	4	0.0533333333333333	0.0150375939849624	GO:0050708	GO:BP	regulation of protein secretion	21017	13223	GO:0009306,GO:0051223,GO:1903530
query_1	FALSE	1	172	75	3	0.04	0.0174418604651163	GO:0050796	GO:BP	regulation of insulin secretion	21017	13264	GO:0030073,GO:0050708,GO:0090276
query_1	FALSE	1	24	75	1	0.0133333333333333	0.0416666666666667	GO:0050686	GO:BP	negative regulation of mRNA processing	21017	13217	GO:0006397,GO:0050684,GO:1903312
query_1	FALSE	1	135	75	1	0.0133333333333333	0.00740740740740741	GO:0050684	GO:BP	regulation of mRNA processing	21017	13215	GO:0006397,GO:1903311
query_1	FALSE	1	363	75	1	0.0133333333333333	0.00275482093663912	GO:0050678	GO:BP	regulation of epithelial cell proliferation	21017	13212	GO:0042127,GO:0050673
query_1	FALSE	1	442	75	1	0.0133333333333333	0.00226244343891403	GO:0050673	GO:BP	epithelial cell proliferation	21017	13207	GO:0008283
query_1	FALSE	1	87	75	2	0.0266666666666667	0.0229885057471264	GO:0050672	GO:BP	negative regulation of lymphocyte proliferation	21017	13206	GO:0032945,GO:0046651,GO:0050670,GO:0051250
query_1	FALSE	1	143	75	2	0.0266666666666667	0.013986013986014	GO:0050671	GO:BP	positive regulation of lymphocyte proliferation	21017	13205	GO:0032946,GO:0046651,GO:0050670,GO:0051251
query_1	FALSE	1	236	75	3	0.04	0.0127118644067797	GO:0050670	GO:BP	regulation of lymphocyte proliferation	21017	13204	GO:0032944,GO:0046651,GO:0051249
query_1	FALSE	1	55	75	1	0.0133333333333333	0.0181818181818182	GO:0050433	GO:BP	regulation of catecholamine secretion	21017	13187	GO:0050432,GO:0051952,GO:1903530
query_1	FALSE	1	61	75	1	0.0133333333333333	0.0163934426229508	GO:0050432	GO:BP	catecholamine secretion	21017	13186	GO:0032940,GO:0051937
query_1	FALSE	1	414	75	3	0.04	0.0072463768115942	GO:0048880	GO:BP	sensory system development	21017	13120	GO:0048731
query_1	FALSE	1	148	75	2	0.0266666666666667	0.0135135135135135	GO:0050714	GO:BP	positive regulation of protein secretion	21017	13225	GO:0009306,GO:0050708,GO:0051222,GO:1903532
query_1	FALSE	1	46	75	2	0.0266666666666667	0.0434782608695652	GO:0050798	GO:BP	activated T cell proliferation	21017	13265	GO:0042098
