query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	0.0281674420604755	4	34	2	0.0588235294117647	0.5	GO:1904151	GO:BP	positive regulation of microglial cell mediated cytotoxicity	21017	23572	GO:0001912,GO:0002888,GO:0090634,GO:1904149
query_1	TRUE	0.0468980886099396	5	34	2	0.0588235294117647	0.4	GO:0090634	GO:BP	microglial cell mediated cytotoxicity	21017	18380	GO:0001909,GO:0002444
query_1	TRUE	0.0468980886099396	5	34	2	0.0588235294117647	0.4	GO:1904149	GO:BP	regulation of microglial cell mediated cytotoxicity	21017	23570	GO:0001910,GO:0002886,GO:0090634
query_1	FALSE	0.0982861957935594	7	34	2	0.0588235294117647	0.285714285714286	GO:0010911	GO:BP	regulation of isomerase activity	21017	4496	GO:0050790
query_1	FALSE	0.0982861957935594	7	34	2	0.0588235294117647	0.285714285714286	GO:0010912	GO:BP	positive regulation of isomerase activity	21017	4497	GO:0010911,GO:0043085
query_1	FALSE	0.130915288512418	8	34	2	0.0588235294117647	0.25	GO:0021546	GO:BP	rhombomere development	21017	6130	GO:0030902,GO:0048856
query_1	FALSE	0.227251485868853	305	34	5	0.147058823529412	0.0163934426229508	GO:0048562	GO:BP	embryonic organ morphogenesis	21017	12835	GO:0009887,GO:0048568,GO:0048598
query_1	FALSE	0.280673823106114	739	34	7	0.205882352941176	0.0094722598105548	GO:0007420	GO:BP	brain development	21017	2915	GO:0007417,GO:0048513,GO:0060322
query_1	FALSE	0.419919140302243	789	34	7	0.205882352941176	0.00887198986058302	GO:0060322	GO:BP	head development	21017	14534	GO:0048856
query_1	FALSE	0.841513258023224	93	34	3	0.0882352941176471	0.032258064516129	GO:0048704	GO:BP	embryonic skeletal system morphogenesis	21017	12961	GO:0048562,GO:0048705,GO:0048706
query_1	FALSE	0.968999775898529	21	34	2	0.0588235294117647	0.0952380952380952	GO:0002888	GO:BP	positive regulation of myeloid leukocyte mediated immunity	21017	1398	GO:0002444,GO:0002705,GO:0002886
query_1	FALSE	1	613	34	1	0.0294117647058824	0.00163132137030995	GO:0048729	GO:BP	tissue morphogenesis	21017	12986	GO:0009653,GO:0009888
query_1	FALSE	1	107	34	1	0.0294117647058824	0.00934579439252336	GO:0048709	GO:BP	oligodendrocyte differentiation	21017	12966	GO:0007417,GO:0010001
query_1	FALSE	1	86	34	1	0.0294117647058824	0.0116279069767442	GO:0048708	GO:BP	astrocyte differentiation	21017	12965	GO:0007417,GO:0010001
query_1	FALSE	1	128	34	3	0.0882352941176471	0.0234375	GO:0048706	GO:BP	embryonic skeletal system development	21017	12963	GO:0001501,GO:0043009
query_1	FALSE	1	1517	34	1	0.0294117647058824	0.000659195781147001	GO:0048699	GO:BP	generation of neurons	21017	12956	GO:0022008
query_1	FALSE	1	44	34	2	0.0588235294117647	0.0454545454545455	GO:0048701	GO:BP	embryonic cranial skeleton morphogenesis	21017	12958	GO:0048704,GO:1904888
query_1	FALSE	1	595	34	1	0.0294117647058824	0.00168067226890756	GO:0048667	GO:BP	cell morphogenesis involved in neuron differentiation	21017	12925	GO:0000902,GO:0048666
query_1	FALSE	1	1170	34	1	0.0294117647058824	0.000854700854700855	GO:0048666	GO:BP	neuron development	21017	12924	GO:0030182,GO:0048468
query_1	FALSE	1	73	34	1	0.0294117647058824	0.0136986301369863	GO:0048663	GO:BP	neuron fate commitment	21017	12921	GO:0030182,GO:0045165
query_1	FALSE	1	86	34	1	0.0294117647058824	0.0116279069767442	GO:0048661	GO:BP	positive regulation of smooth muscle cell proliferation	21017	12919	GO:0008284,GO:0048659,GO:0048660
query_1	FALSE	1	140	34	1	0.0294117647058824	0.00714285714285714	GO:0048660	GO:BP	regulation of smooth muscle cell proliferation	21017	12918	GO:0042127,GO:0048659
query_1	FALSE	1	234	34	3	0.0882352941176471	0.0128205128205128	GO:0048705	GO:BP	skeletal system morphogenesis	21017	12962	GO:0001501,GO:0009887
query_1	FALSE	1	3985	34	11	0.323529411764706	0.0027603513174404	GO:0048731	GO:BP	system development	21017	12988	GO:0007275,GO:0048856
query_1	FALSE	1	191	34	2	0.0588235294117647	0.0104712041884817	GO:0048736	GO:BP	appendage development	21017	12993	GO:0007275,GO:0048856
query_1	FALSE	1	248	34	1	0.0294117647058824	0.00403225806451613	GO:0048762	GO:BP	mesenchymal cell differentiation	21017	13013	GO:0030154,GO:0060485
query_1	FALSE	1	136	34	1	0.0294117647058824	0.00735294117647059	GO:0050680	GO:BP	negative regulation of epithelial cell proliferation	21017	13214	GO:0008285,GO:0050673,GO:0050678
query_1	FALSE	1	363	34	2	0.0588235294117647	0.00550964187327824	GO:0050678	GO:BP	regulation of epithelial cell proliferation	21017	13212	GO:0042127,GO:0050673
query_1	FALSE	1	442	34	2	0.0588235294117647	0.00452488687782805	GO:0050673	GO:BP	epithelial cell proliferation	21017	13207	GO:0008283
query_1	FALSE	1	87	34	1	0.0294117647058824	0.0114942528735632	GO:0050672	GO:BP	negative regulation of lymphocyte proliferation	21017	13206	GO:0032945,GO:0046651,GO:0050670,GO:0051250
query_1	FALSE	1	236	34	1	0.0294117647058824	0.00423728813559322	GO:0050670	GO:BP	regulation of lymphocyte proliferation	21017	13204	GO:0032944,GO:0046651,GO:0051249
query_1	FALSE	1	414	34	3	0.0882352941176471	0.0072463768115942	GO:0048880	GO:BP	sensory system development	21017	13120	GO:0048731
query_1	FALSE	1	1026	34	2	0.0588235294117647	0.00194931773879142	GO:0048878	GO:BP	chemical homeostasis	21017	13119	GO:0042592
query_1	FALSE	1	323	34	2	0.0588235294117647	0.00619195046439629	GO:0048872	GO:BP	homeostasis of number of cells	21017	13115	GO:0048871
query_1	FALSE	1	454	34	2	0.0588235294117647	0.00440528634361234	GO:0048732	GO:BP	gland development	21017	12989	GO:0048513
query_1	FALSE	1	809	34	4	0.117647058823529	0.00494437577255871	GO:0048871	GO:BP	multicellular organismal-level homeostasis	21017	13114	GO:0032501,GO:0042592
query_1	FALSE	1	4382	34	11	0.323529411764706	0.00251026928343222	GO:0048869	GO:BP	cellular developmental process	21017	13112	GO:0009987,GO:0032502
query_1	FALSE	1	87	34	1	0.0294117647058824	0.0114942528735632	GO:0048864	GO:BP	stem cell development	21017	13107	GO:0048468,GO:0048863
query_1	FALSE	1	245	34	1	0.0294117647058824	0.00408163265306122	GO:0048863	GO:BP	stem cell differentiation	21017	13106	GO:0030154
query_1	FALSE	1	7	34	1	0.0294117647058824	0.142857142857143	GO:0048859	GO:BP	formation of anatomical boundary	21017	13103	GO:0048646
query_1	FALSE	1	675	34	1	0.0294117647058824	0.00148148148148148	GO:0048858	GO:BP	cell projection morphogenesis	21017	13102	GO:0000902,GO:0009653,GO:0030030
query_1	FALSE	1	5924	34	17	0.5	0.00286968264686023	GO:0048856	GO:BP	anatomical structure development	21017	13100	GO:0032502
query_1	FALSE	1	207	34	2	0.0588235294117647	0.00966183574879227	GO:0048839	GO:BP	inner ear development	21017	13083	GO:0043583,GO:0048856
query_1	FALSE	1	654	34	1	0.0294117647058824	0.00152905198776758	GO:0048812	GO:BP	neuron projection morphogenesis	21017	13058	GO:0031175,GO:0120039
query_1	FALSE	1	1716	34	4	0.117647058823529	0.00233100233100233	GO:0048870	GO:BP	cell motility	21017	13113	GO:0009987
query_1	FALSE	1	144	34	1	0.0294117647058824	0.00694444444444444	GO:0048659	GO:BP	smooth muscle cell proliferation	21017	12917	GO:0033002
query_1	FALSE	1	77	34	1	0.0294117647058824	0.012987012987013	GO:0048644	GO:BP	muscle organ morphogenesis	21017	12902	GO:0007517,GO:0009887
query_1	FALSE	1	66	34	1	0.0294117647058824	0.0151515151515152	GO:0050688	GO:BP	regulation of defense response to virus	21017	13219	GO:0002831,GO:0031347,GO:0032101,GO:0051607
query_1	FALSE	1	5	34	1	0.0294117647058824	0.2	GO:0048496	GO:BP	maintenance of animal organ identity	21017	12785	GO:0045596,GO:0048513
query_1	FALSE	1	2833	34	7	0.205882352941176	0.00247087892693258	GO:0048468	GO:BP	cell development	21017	12769	GO:0030154,GO:0048856,GO:0048869
query_1	FALSE	1	498	34	2	0.0588235294117647	0.00401606425702811	GO:0048285	GO:BP	organelle fission	21017	12627	GO:0006996
query_1	FALSE	1	41	34	1	0.0294117647058824	0.024390243902439	GO:0048246	GO:BP	macrophage chemotaxis	21017	12604	GO:0030595,GO:1905517
query_1	FALSE	1	654	34	2	0.0588235294117647	0.00305810397553517	GO:0048232	GO:BP	male gamete generation	21017	12595	GO:0007276
query_1	FALSE	1	35	34	1	0.0294117647058824	0.0285714285714286	GO:0048048	GO:BP	embryonic eye morphogenesis	21017	12484	GO:0048562,GO:0048592
query_1	FALSE	1	1371	34	3	0.0882352941176471	0.00218818380743982	GO:0046907	GO:BP	intracellular transport	21017	12431	GO:0006810,GO:0051641,GO:0051649
query_1	FALSE	1	968	34	2	0.0588235294117647	0.00206611570247934	GO:0046903	GO:BP	secretion	21017	12430	GO:0006810
query_1	FALSE	1	12	34	1	0.0294117647058824	0.0833333333333333	GO:0048505	GO:BP	regulation of timing of cell differentiation	21017	12790	GO:0040034,GO:0045595
query_1	FALSE	1	146	34	1	0.0294117647058824	0.00684931506849315	GO:0046887	GO:BP	positive regulation of hormone secretion	21017	12422	GO:0010647,GO:0023056,GO:0046879,GO:0046883,GO:1903532
query_1	FALSE	1	317	34	1	0.0294117647058824	0.00315457413249211	GO:0046879	GO:BP	hormone secretion	21017	12414	GO:0009914,GO:0023061
query_1	FALSE	1	19	34	1	0.0294117647058824	0.0526315789473684	GO:0046827	GO:BP	positive regulation of protein export from nucleus	21017	12384	GO:0006611,GO:0046824,GO:0046825,GO:0090316
query_1	FALSE	1	35	34	1	0.0294117647058824	0.0285714285714286	GO:0046825	GO:BP	regulation of protein export from nucleus	21017	12382	GO:0006611,GO:0033157,GO:0046822
