query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	4.17618988908638e-11	160	44	11	0.25	0.06875	GO:0002181	GO:BP	cytoplasmic translation	21017	729	GO:0006412
query_1	TRUE	0.000376650012448235	721	44	11	0.25	0.0152565880721221	GO:0006412	GO:BP	translation	21017	2170	GO:0009059,GO:0010467,GO:0019538
query_1	FALSE	0.0941480025943826	34	44	3	0.0681818181818182	0.0882352941176471	GO:0071353	GO:BP	cellular response to interleukin-4	21017	16605	GO:0070670,GO:0071345
query_1	FALSE	0.121712817203758	37	44	3	0.0681818181818182	0.0810810810810811	GO:0070670	GO:BP	response to interleukin-4	21017	16251	GO:0034097
query_1	FALSE	0.148148323472073	4813	44	22	0.5	0.00457095366715147	GO:0019538	GO:BP	protein metabolic process	21017	5872	GO:0043170,GO:0044238
query_1	FALSE	0.783261987915528	69	44	3	0.0681818181818182	0.0434782608695652	GO:0050766	GO:BP	positive regulation of phagocytosis	21017	13240	GO:0006909,GO:0045807,GO:0050764
query_1	FALSE	0.970239010716843	16	44	2	0.0454545454545455	0.125	GO:0001732	GO:BP	formation of cytoplasmic translation initiation complex	21017	411	GO:0002183,GO:0022618
query_1	FALSE	1	1663	44	3	0.0681818181818182	0.00180396873120866	GO:0048585	GO:BP	negative regulation of response to stimulus	21017	12856	GO:0048519,GO:0048583,GO:0050896
query_1	FALSE	1	2293	44	8	0.181818181818182	0.00348887919755778	GO:0048584	GO:BP	positive regulation of response to stimulus	21017	12855	GO:0048518,GO:0048583,GO:0050896
query_1	FALSE	1	3958	44	13	0.295454545454545	0.0032844871147044	GO:0048583	GO:BP	regulation of response to stimulus	21017	12854	GO:0050789,GO:0050896
query_1	FALSE	1	463	44	1	0.0227272727272727	0.00215982721382289	GO:0048568	GO:BP	embryonic organ development	21017	12840	GO:0009790,GO:0048513
query_1	FALSE	1	305	44	1	0.0227272727272727	0.00327868852459016	GO:0048562	GO:BP	embryonic organ morphogenesis	21017	12835	GO:0009887,GO:0048568,GO:0048598
query_1	FALSE	1	5646	44	11	0.25	0.00194828196953595	GO:0048523	GO:BP	negative regulation of cellular process	21017	12806	GO:0009987,GO:0048519,GO:0050794
query_1	FALSE	1	133	44	2	0.0454545454545455	0.0150375939849624	GO:0000018	GO:BP	regulation of DNA recombination	21017	6	GO:0006310,GO:0051052
query_1	FALSE	1	5886	44	16	0.363636363636364	0.00271831464492015	GO:0048522	GO:BP	positive regulation of cellular process	21017	12805	GO:0009987,GO:0048518,GO:0050794
query_1	FALSE	1	5865	44	11	0.25	0.00187553282182438	GO:0048519	GO:BP	negative regulation of biological process	21017	12802	GO:0008150,GO:0050789
query_1	FALSE	1	6235	44	17	0.386363636363636	0.00272654370489174	GO:0048518	GO:BP	positive regulation of biological process	21017	12801	GO:0008150,GO:0050789
query_1	FALSE	1	628	44	1	0.0227272727272727	0.00159235668789809	GO:0048514	GO:BP	blood vessel morphogenesis	21017	12799	GO:0001568,GO:0035239
query_1	FALSE	1	3047	44	2	0.0454545454545455	0.000656383327863472	GO:0048513	GO:BP	animal organ development	21017	12798	GO:0048856
query_1	FALSE	1	300	44	1	0.0227272727272727	0.00333333333333333	GO:0048511	GO:BP	rhythmic process	21017	12796	GO:0008150
