query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	0.00035891449080771	6	48	3	0.0625	0.5	GO:0033634	GO:BP	positive regulation of cell-cell adhesion mediated by integrin	21017	8335	GO:0022409,GO:0033630,GO:0033631,GO:0033632
query_1	TRUE	0.00293735073811926	11	48	3	0.0625	0.272727272727273	GO:0033632	GO:BP	regulation of cell-cell adhesion mediated by integrin	21017	8333	GO:0022407,GO:0033628,GO:0033631
query_1	TRUE	0.00660453222393389	558	48	9	0.1875	0.0161290322580645	GO:0042110	GO:BP	T cell activation	21017	9970	GO:0046649
query_1	TRUE	0.0119893439402428	17	48	3	0.0625	0.176470588235294	GO:0033631	GO:BP	cell-cell adhesion mediated by integrin	21017	8332	GO:0033627,GO:0098609
query_1	TRUE	0.0269352352499859	22	48	3	0.0625	0.136363636363636	GO:0033630	GO:BP	positive regulation of cell adhesion mediated by integrin	21017	8331	GO:0033627,GO:0033628,GO:0045785
query_1	TRUE	0.0439147457926993	76	48	4	0.0833333333333333	0.0526315789473684	GO:0032729	GO:BP	positive regulation of type II interferon production	21017	7774	GO:0001819,GO:0032609,GO:0032649
query_1	TRUE	0.046045965852553	1098	48	11	0.229166666666667	0.0100182149362477	GO:0001775	GO:BP	cell activation	21017	440	GO:0009987,GO:0032501
query_1	FALSE	0.0509244424303182	160	48	5	0.104166666666667	0.03125	GO:0002181	GO:BP	cytoplasmic translation	21017	729	GO:0006412
query_1	FALSE	0.075492635279854	951	48	10	0.208333333333333	0.010515247108307	GO:0045321	GO:BP	leukocyte activation	21017	11356	GO:0001775,GO:0002376
query_1	FALSE	0.0917031818039824	181	48	5	0.104166666666667	0.0276243093922652	GO:0046631	GO:BP	alpha-beta T cell activation	21017	12268	GO:0042110
query_1	FALSE	0.0937580437327118	33	48	3	0.0625	0.0909090909090909	GO:0032673	GO:BP	regulation of interleukin-4 production	21017	7719	GO:0001817,GO:0032633
query_1	FALSE	0.0937580437327118	33	48	3	0.0625	0.0909090909090909	GO:0032633	GO:BP	interleukin-4 production	21017	7680	GO:0001816
query_1	FALSE	0.100719367989787	787	48	9	0.1875	0.01143583227446	GO:0046649	GO:BP	lymphocyte activation	21017	12286	GO:0045321
query_1	FALSE	0.105332923179758	1919	48	14	0.291666666666667	0.00729546638874414	GO:0006915	GO:BP	apoptotic process	21017	2564	GO:0012501
query_1	FALSE	0.128094718351033	1458	48	12	0.25	0.00823045267489712	GO:0042981	GO:BP	regulation of apoptotic process	21017	10465	GO:0006915,GO:0043067
query_1	FALSE	0.148056249294492	1980	48	14	0.291666666666667	0.00707070707070707	GO:0012501	GO:BP	programmed cell death	21017	4572	GO:0008219
query_1	FALSE	0.151325613137764	1984	48	14	0.291666666666667	0.00705645161290323	GO:0008219	GO:BP	cell death	21017	3146	GO:0009987
query_1	FALSE	0.164992364539862	1497	48	12	0.25	0.00801603206412826	GO:0043067	GO:BP	regulation of programmed cell death	21017	10513	GO:0012501,GO:0050794
query_1	FALSE	0.198091440419452	1526	48	12	0.25	0.00786369593709043	GO:0002682	GO:BP	regulation of immune system process	21017	1200	GO:0002376,GO:0050789
query_1	FALSE	0.22361115111117	44	48	3	0.0625	0.0681818181818182	GO:0043368	GO:BP	positive T cell selection	21017	10645	GO:0045058
query_1	FALSE	0.231361761553396	1088	48	10	0.208333333333333	0.00919117647058824	GO:0051241	GO:BP	negative regulation of multicellular organismal process	21017	13591	GO:0032501,GO:0048519,GO:0051239
query_1	FALSE	0.236953123536193	117	48	4	0.0833333333333333	0.0341880341880342	GO:0032649	GO:BP	regulation of type II interferon production	21017	7696	GO:0001817,GO:0032609
query_1	FALSE	0.244857908982954	118	48	4	0.0833333333333333	0.0338983050847458	GO:0032609	GO:BP	type II interferon production	21017	7657	GO:0001816
query_1	FALSE	0.28581903684508	366	48	6	0.125	0.0163934426229508	GO:1903037	GO:BP	regulation of leukocyte cell-cell adhesion	21017	22717	GO:0007159,GO:0022407
query_1	FALSE	0.308587574508703	49	48	3	0.0625	0.0612244897959184	GO:0033628	GO:BP	regulation of cell adhesion mediated by integrin	21017	8329	GO:0030155,GO:0033627
query_1	FALSE	0.33321870378924	721	48	8	0.166666666666667	0.0110957004160888	GO:0006412	GO:BP	translation	21017	2170	GO:0009059,GO:0010467,GO:0019538
query_1	FALSE	0.340025184884522	2707	48	16	0.333333333333333	0.00591060214259328	GO:0009891	GO:BP	positive regulation of biosynthetic process	21017	3751	GO:0009058,GO:0009889,GO:0009893
query_1	FALSE	0.365548188930686	3648	48	19	0.395833333333333	0.00520833333333333	GO:0009893	GO:BP	positive regulation of metabolic process	21017	3753	GO:0008152,GO:0019222,GO:0048522
query_1	FALSE	0.39179335800765	3349	48	18	0.375	0.0053747387279785	GO:0010604	GO:BP	positive regulation of macromolecule metabolic process	21017	4251	GO:0009893,GO:0043170,GO:0060255
query_1	FALSE	0.475224237175952	1189	48	10	0.208333333333333	0.00841042893187553	GO:0010628	GO:BP	positive regulation of gene expression	21017	4274	GO:0010467,GO:0010468,GO:0010557
query_1	FALSE	0.483842260756206	57	48	3	0.0625	0.0526315789473684	GO:0045058	GO:BP	T cell selection	21017	11256	GO:0002376,GO:0030217
query_1	FALSE	0.486243662923304	404	48	6	0.125	0.0148514851485149	GO:0007159	GO:BP	leukocyte cell-cell adhesion	21017	2723	GO:0098609
query_1	FALSE	0.535836856470301	12	48	2	0.0416666666666667	0.166666666666667	GO:1905288	GO:BP	vascular associated smooth muscle cell apoptotic process	21017	24505	GO:0034390
query_1	FALSE	0.535836856470301	12	48	2	0.0416666666666667	0.166666666666667	GO:1905459	GO:BP	regulation of vascular associated smooth muscle cell apoptotic process	21017	24652	GO:0034391,GO:1905288
query_1	FALSE	0.53651529132441	6235	48	26	0.541666666666667	0.00417000801924619	GO:0048518	GO:BP	positive regulation of biological process	21017	12801	GO:0008150,GO:0050789
query_1	FALSE	0.58311037746263	5886	48	25	0.520833333333333	0.00424736663268773	GO:0048522	GO:BP	positive regulation of cellular process	21017	12805	GO:0009987,GO:0048518,GO:0050794
query_1	FALSE	0.603063518008329	271	48	5	0.104166666666667	0.018450184501845	GO:1903039	GO:BP	positive regulation of leukocyte cell-cell adhesion	21017	22719	GO:0007159,GO:0022409,GO:1903037
query_1	FALSE	0.747011040411924	438	48	6	0.125	0.0136986301369863	GO:0030098	GO:BP	lymphocyte differentiation	21017	6676	GO:0046649,GO:1903131
query_1	FALSE	0.76456618139559	2604	48	15	0.3125	0.00576036866359447	GO:0010557	GO:BP	positive regulation of macromolecule biosynthetic process	21017	4210	GO:0009059,GO:0009891,GO:0010556,GO:0010604
query_1	FALSE	0.839948837568705	2928	48	16	0.333333333333333	0.00546448087431694	GO:0051239	GO:BP	regulation of multicellular organismal process	21017	13589	GO:0032501,GO:0050789
query_1	FALSE	0.848747248982489	15	48	2	0.0416666666666667	0.133333333333333	GO:0045059	GO:BP	positive thymic T cell selection	21017	11257	GO:0043368,GO:0045061
query_1	FALSE	1	9	48	1	0.0208333333333333	0.111111111111111	GO:0060215	GO:BP	primitive hemopoiesis	21017	14439	GO:0035162
query_1	FALSE	1	375	48	5	0.104166666666667	0.0133333333333333	GO:0050863	GO:BP	regulation of T cell activation	21017	13311	GO:0042110,GO:0051249
query_1	FALSE	1	139	48	3	0.0625	0.0215827338129496	GO:0050852	GO:BP	T cell receptor signaling pathway	21017	13300	GO:0050851
query_1	FALSE	1	192	48	3	0.0625	0.015625	GO:0050851	GO:BP	antigen receptor-mediated signaling pathway	21017	13299	GO:0002429
query_1	FALSE	1	21	48	1	0.0208333333333333	0.0476190476190476	GO:0060216	GO:BP	definitive hemopoiesis	21017	14440	GO:0030097
query_1	FALSE	1	53	48	1	0.0208333333333333	0.0188679245283019	GO:0050850	GO:BP	positive regulation of calcium-mediated signaling	21017	13298	GO:0019722,GO:0050848,GO:1902533
